City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Buala,SB,2022-02-11 00:19:34,-8.145,159.5921,83.08,78,91,11.12
294,Balkhash,KZ,2022-02-11 00:19:35,46.844,74.9804,1.85,89,36,9.42
295,Takoradi,GH,2022-02-11 00:19:35,4.8845,-1.7554,78.91,89,0,7.7
296,Tilichiki,RU,2022-02-11 00:19:35,60.4667,166.1,-8.86,74,26,7.23
297,Pouembout,NC,2022-02-11 00:19:36,-21.1333,164.9,80.8,89,100,13.76
298,Hamilton,US,2022-02-11 00:15:00,39.1834,-84.5333,40.08,58,0,8.05
299,Rio Gallegos,AR,2022-02-11 00:19:36,-51.6226,-69.2181,51.85,35,20,25.32
300,Waingapu,ID,2022-02-11 00:19:37,-9.6567,120.2641,78.37,84,100,3.18
301,Ancud,CL,2022-02-11 00:19:37,-41.8697,-73.8203,55.42,60,18,8.86
302,Solnechnyy,RU,2022-02-11 00:19:37,50.7214,136.6319,6.19,92,88,2.57
303,Belmonte,BR,2022-02-11 00:19:38,-15.8631,-38.8828,81.1,85,3,6.69
304,Klyuchi,RU,2022-02-11 00:19:38,52.2667,79.1667,-21.59,100,97,3.42
305,Pemba,MZ,2022-02-11 00:19:39,-12.974,40.5178,76.28,87,73,4.74
306,Pisco,PE,2022-02-11 00:19:39,-13.7,-76.2167,73.45,68,0,16.11
307,Jakar,BT,2022-02-11 00:19:40,27.5492,90.7525,26.08,87,67,3.89
308,Dong Hoi,VN,2022-02-11 00:19:40,17.4833,106.6,70.75,91,96,1.48
309,Kuopio,FI,2022-02-11 00:19:40,62.8924,27.677,26.55,86,0,11.5
310,North Bend,US,2022-02-11 00:19:41,43.4065,-124.2243,71.24,77,0,19.57
311,Kinkala,CG,2022-02-11 00:19:41,-4.3614,14.7644,70.18,94,70,3.78
312,Husavik,IS,2022-02-11 00:19:42,66.0449,-17.3389,31.91,74,77,16.98
313,Myitkyina,MM,2022-02-11 00:19:42,25.3833,97.4,55.51,82,64,2.46
314,Changying,CN,2022-02-11 00:19:42,52.8733,123.3213,-10.25,100,100,2.3
315,Karlovac,HR,2022-02-11 00:19:43,45.4872,15.5478,47.01,86,4,1.01
316,Juruti,BR,2022-02-11 00:19:43,-2.1522,-56.0922,75.78,92,88,3.2
317,Faridkot,IN,2022-02-11 00:20:44,30.6667,74.75,45.45,57,0,4.41
318,Krasnoselkup,RU,2022-02-11 00:20:44,65.7,82.4667,-10.1,87,15,10.2
319,Todos Santos,MX,2022-02-11 00:20:45,23.45,-110.2167,75.11,71,43,4.32
320,Zyryanka,RU,2022-02-11 00:20:45,65.75,150.85,-31.97,94,44,5.48
321,Faya,SA,2022-02-11 00:20:45,18.3851,42.4509,53.71,91,9,3.78
322,Aljezur,PT,2022-02-11 00:20:46,37.3191,-8.8033,55.98,67,100,4.61
323,Turkmenabat,TM,2022-02-11 00:20:46,39.0733,63.5786,49.01,40,89,12.5
324,Nanortalik,GL,2022-02-11 00:20:47,60.1432,-45.2371,27.21,56,100,6.89
325,Batagay-Alyta,RU,2022-02-11 00:20:47,67.8006,130.4114,-15.77,90,99,2.01
326,Bonoua,CI,2022-02-11 00:20:48,5.2741,-3.595,82.02,91,0,4.72
327,Purwakarta,ID,2022-02-11 00:20:48,-6.5569,107.4433,78.37,87,92,3.0
328,Vanavara,RU,2022-02-11 00:20:49,60.34,102.2797,-22.81,100,99,0.36
329,Benito Juarez,MX,2022-02-11 00:20:49,19.385,-99.165,66.0,32,75,11.5
330,Port Hedland,AU,2022-02-11 00:20:49,-20.3167,118.5667,86.05,70,6,14.97
331,Broome,US,2022-02-11 00:20:50,42.2506,-75.833,37.15,78,100,12.66
332,Luau,AO,2022-02-11 00:20:50,-10.7073,22.2247,62.15,95,100,3.2
333,Laguna,US,2022-02-11 00:20:51,38.421,-121.4238,77.23,47,0,5.75
334,Wattegama,LK,2022-02-11 00:20:51,6.7989,81.4808,70.63,93,80,2.84
335,Shiyan,CN,2022-02-11 00:20:51,32.6475,110.7781,39.69,73,94,1.72
336,Shimoda,JP,2022-02-11 00:20:52,34.6667,138.95,41.36,77,97,16.2
337,Alyangula,AU,2022-02-11 00:20:52,-13.8483,136.4192,85.59,61,66,5.5
338,Nago,JP,2022-02-11 00:20:52,26.5881,127.9761,64.56,63,43,6.87
339,Champerico,GT,2022-02-11 00:20:53,14.3,-91.9167,86.54,66,1,8.23
340,Kailua,US,2022-02-11 00:20:53,21.4022,-157.7394,80.58,62,0,10.36
341,Flinders,AU,2022-02-11 00:20:53,-34.5833,150.8552,71.8,91,95,11.88
342,Tema,GH,2022-02-11 00:20:54,5.667,-0.0166,82.81,89,20,6.91
343,Banda Aceh,ID,2022-02-11 00:20:54,5.5577,95.3222,77.72,82,76,4.74
344,Kruisfontein,ZA,2022-02-11 00:20:55,-34.0033,24.7314,60.87,89,20,3.02
345,Parabel,RU,2022-02-11 00:20:55,58.6978,81.4825,-22.45,100,73,2.53
346,Fukuma,JP,2022-02-11 00:20:56,33.7667,130.4667,50.29,54,93,7.52
347,Ende,ID,2022-02-11 00:20:56,-8.8432,121.6623,78.69,90,100,1.66
348,Ponta Delgada,PT,2022-02-11 00:20:56,37.7333,-25.6667,58.5,67,40,8.05
349,Gillette,US,2022-02-11 00:20:40,44.2911,-105.5022,52.72,36,40,24.16
350,The Valley,AI,2022-02-11 00:20:57,18.217,-63.0578,76.86,83,75,12.66
351,Ceres,US,2022-02-11 00:18:09,37.5949,-120.9577,75.78,37,0,0.0
352,Narsaq,GL,2022-02-11 00:20:57,60.9167,-46.05,14.22,59,89,8.32
353,Coahuayana,MX,2022-02-11 00:20:58,18.7333,-103.6833,85.48,41,0,5.23
354,Ponte Nova,BR,2022-02-11 00:17:40,-20.4164,-42.9086,69.13,98,100,1.79
355,Colares,PT,2022-02-11 00:20:58,38.7992,-9.4469,59.9,66,99,15.01
356,Kavaratti,IN,2022-02-11 00:20:59,10.5669,72.642,79.16,74,55,10.04
357,Bambanglipuro,ID,2022-02-11 00:20:59,-7.95,110.2833,78.48,83,100,4.83
358,Urumqi,CN,2022-02-11 00:21:00,43.801,87.6005,7.75,85,98,2.24
359,Pacific Grove,US,2022-02-11 00:18:26,36.6177,-121.9166,81.57,46,0,3.44
360,Vostok,RU,2022-02-11 00:21:00,46.4856,135.8833,13.57,93,100,1.21
361,Havelock,US,2022-02-11 00:21:00,34.8791,-76.9013,54.95,81,10,1.99
362,Luganville,VU,2022-02-11 00:21:01,-15.5333,167.1667,86.72,64,96,4.25
363,Luanda,AO,2022-02-11 00:21:01,-8.8368,13.2343,77.0,61,40,8.05
364,Hue,VN,2022-02-11 00:16:25,16.4667,107.6,69.91,94,75,3.44
365,Oranzherei,RU,2022-02-11 00:22:02,45.8476,47.5663,35.56,76,89,14.88
366,Raga,SS,2022-02-11 00:22:02,8.4596,25.678,74.77,17,36,8.28
367,Phangnga,TH,2022-02-11 00:22:03,8.4509,98.5298,80.82,90,96,3.22
368,Lagoa,PT,2022-02-11 00:22:03,39.05,-27.9833,58.75,73,97,4.83
369,Guerrero Negro,MX,2022-02-11 00:22:03,27.9769,-114.0611,73.38,27,0,10.87
370,Manoel Urbano,BR,2022-02-11 00:22:04,-8.8389,-69.2597,73.9,99,95,2.06
371,Belem De Sao Francisco,BR,2022-02-11 00:22:04,-8.7539,-38.9658,85.75,39,100,5.77
372,Mocuba,MZ,2022-02-11 00:22:05,-16.8392,36.9856,71.17,97,87,2.33
373,San Antonio,US,2022-02-11 00:20:47,29.4241,-98.4936,69.01,28,0,4.61
374,Nome,US,2022-02-11 00:22:05,64.5011,-165.4064,-7.53,71,75,4.61
375,Deputatskiy,RU,2022-02-11 00:22:05,69.3,139.9,-17.07,93,99,4.97
376,Sidi Ali,DZ,2022-02-11 00:22:06,36.0998,0.4206,48.43,84,26,1.07
377,Itum-Kale,RU,2022-02-11 00:22:06,42.7356,45.5758,29.7,87,20,4.76
378,Kungurtug,RU,2022-02-11 00:22:07,50.5994,97.5228,-28.57,99,42,1.54
379,San Luis,AR,2022-02-11 00:21:04,-33.295,-66.3356,82.62,25,71,5.1
380,Ahuimanu,US,2022-02-11 00:22:07,21.4447,-157.8378,80.31,60,0,11.5
381,Mezen,RU,2022-02-11 00:22:07,65.8522,44.24,23.63,92,100,12.28
382,Dalnerechensk,RU,2022-02-11 00:22:08,45.9339,133.7225,5.81,96,100,1.86
383,Baherden,TM,2022-02-11 00:18:06,38.4362,57.4316,53.8,39,100,8.25
384,Asahikawa,JP,2022-02-11 00:22:08,43.7678,142.3703,4.21,85,75,1.14
385,Pudozh,RU,2022-02-11 00:22:09,61.8099,36.5345,28.98,96,100,8.1
386,Hasaki,JP,2022-02-11 00:22:09,35.7333,140.8333,37.8,66,100,24.83
387,Kingori,TZ,2022-02-11 00:22:10,-3.2833,36.9833,67.42,62,67,4.65
388,Conde,BR,2022-02-11 00:22:10,-7.2597,-34.9075,80.06,78,20,6.91
389,Shache,CN,2022-02-11 00:22:11,38.4167,77.2406,31.53,39,67,6.31
390,Mincivan,AZ,2022-02-11 00:22:11,39.0294,46.7185,43.84,96,95,4.7
391,Chicama,PE,2022-02-11 00:22:12,-7.8447,-79.1469,70.34,68,64,7.54
392,Airai,TL,2022-02-11 00:22:12,-8.9266,125.4092,65.79,85,100,1.12
393,Lianzhou,CN,2022-02-11 00:22:13,24.7811,112.3825,49.37,97,100,1.86
394,Maxixe,MZ,2022-02-11 00:22:13,-23.8597,35.3472,73.06,82,0,5.97
395,Sao Joao Da Barra,BR,2022-02-11 00:22:13,-21.6403,-41.0511,72.73,94,94,7.83
396,Tessalit,ML,2022-02-11 00:22:14,20.1986,1.0114,62.98,14,21,11.27
397,Pafos,CY,2022-02-11 00:22:14,34.7667,32.4167,48.11,61,40,6.91
398,Pskov,RU,2022-02-11 00:22:14,57.8136,28.3496,33.71,86,100,6.71
399,Chara,RU,2022-02-11 00:22:15,56.9064,118.2631,-23.42,86,96,1.79
400,Lasa,IT,2022-02-11 00:22:15,46.6166,10.7002,36.86,76,13,2.84
401,Maniago,IT,2022-02-11 00:22:16,46.1706,12.7078,40.95,81,14,2.86
402,Hauterive,FR,2022-02-11 00:22:16,46.0901,3.4459,47.01,84,99,4.29
403,Praya,CV,2022-02-11 00:22:16,14.9215,-23.5087,77.54,41,0,12.66
404,Chumphon,TH,2022-02-11 00:22:17,10.3333,98.8333,69.91,98,100,1.54
405,Kaohsiung,TW,2022-02-11 00:22:17,22.6163,120.3133,64.35,90,40,6.91
406,Santa Maria,BR,2022-02-11 00:22:18,-29.6842,-53.8069,76.3,69,0,5.75
407,Hay River,CA,2022-02-11 00:22:18,60.8156,-115.7999,-7.62,77,75,8.05
408,Qaqortoq,GL,2022-02-11 00:22:18,60.7167,-46.0333,14.5,65,99,7.45
409,Duayaw Nkwanta,GH,2022-02-11 00:22:19,7.1724,-2.1028,71.96,39,0,3.42
410,College,US,2022-02-11 00:22:19,64.8569,-147.8028,-0.74,76,20,0.0
411,Tabou,CI,2022-02-11 00:22:19,4.423,-7.3528,79.07,90,1,7.72
412,Yeppoon,AU,2022-02-11 00:23:20,-23.1333,150.7333,82.18,47,0,8.77
413,Sao Filipe,CV,2022-02-11 00:23:20,14.8961,-24.4956,76.39,62,97,5.41
414,Mglin,RU,2022-02-11 00:23:21,53.0591,32.8475,26.82,97,95,5.32
415,Tshikapa,CD,2022-02-11 00:23:21,-6.4167,20.8,70.61,96,100,1.74
416,Lahaina,US,2022-02-11 00:20:34,20.8783,-156.6825,82.4,75,24,3.33
417,Mitsamiouli,KM,2022-02-11 00:23:21,-11.3847,43.2844,81.32,79,100,10.31
418,Goba,ET,2022-02-11 00:23:22,7.0167,39.9833,49.41,61,57,0.98
419,Ketchikan,US,2022-02-11 00:23:22,55.3422,-131.6461,40.98,65,100,4.61
420,Aquiraz,BR,2022-02-11 00:23:22,-3.9014,-38.3911,82.49,75,95,7.65
421,Soldatskaya,RU,2022-02-11 00:19:19,43.8181,43.8158,30.31,76,12,4.5
422,Canon City,US,2022-02-11 00:23:23,38.441,-105.2424,59.16,21,0,13.8
423,Sibolga,ID,2022-02-11 00:23:23,1.7427,98.7792,74.79,83,99,3.04
424,Padang,ID,2022-02-11 00:23:24,-0.9492,100.3543,73.45,72,100,4.07
425,Rocha,UY,2022-02-11 00:23:24,-34.4833,-54.3333,68.09,75,0,12.12
426,Progreso,MX,2022-02-11 00:23:24,21.2833,-89.6667,74.1,79,12,12.91
427,Barabai,ID,2022-02-11 00:23:25,-2.5833,115.3833,76.06,91,99,0.63
428,Albanel,CA,2022-02-11 00:22:10,48.8832,-72.4487,33.94,74,100,19.57
429,Dikson,RU,2022-02-11 00:23:25,73.5069,80.5464,8.06,91,100,26.6
430,Mitu,CO,2022-02-11 00:23:26,1.1983,-70.1733,76.42,81,94,2.82
431,Touros,BR,2022-02-11 00:23:26,-5.1989,-35.4608,83.3,74,30,12.62
432,Whitianga,NZ,2022-02-11 00:23:26,-36.8333,175.7,79.02,98,99,5.7
433,Galveston,US,2022-02-11 00:23:27,29.3669,-94.9669,67.17,70,0,4.61
434,Gushikawa,JP,2022-02-11 00:23:27,26.3544,127.8686,63.63,82,75,5.75
435,Pangnirtung,CA,2022-02-11 00:23:28,66.1451,-65.7125,-1.52,91,100,8.5
436,Falam,MM,2022-02-11 00:23:28,22.9167,93.6833,47.55,70,37,3.09
437,Micheweni,TZ,2022-02-11 00:23:29,-4.9667,39.8333,80.55,74,97,12.95
438,Kamaishi,JP,2022-02-11 00:23:29,39.2667,141.8833,32.95,64,94,10.67
439,Miranda,CO,2022-02-11 00:23:29,3.2499,-76.2281,73.53,96,95,2.42
440,Sinnamary,GF,2022-02-11 00:23:30,5.3833,-52.95,76.77,86,64,11.48
441,Kinsale,IE,2022-02-11 00:23:30,51.7075,-8.5306,36.77,87,20,3.44
442,Lorengau,PG,2022-02-11 00:23:31,-2.0226,147.2712,82.2,80,100,5.77
443,Saryg-Sep,RU,2022-02-11 00:21:19,51.5,95.6,-28.01,99,97,3.15
444,La Paz,BO,2022-02-11 00:20:06,-16.5,-68.15,48.18,93,75,9.22
445,Chumikan,RU,2022-02-11 00:23:31,54.7183,135.315,8.56,93,100,6.8
446,Shaoyang,CN,2022-02-11 00:23:32,27.2315,111.4525,38.66,94,100,2.24
447,Russell,US,2022-02-11 00:23:32,32.3502,-85.1999,61.83,49,0,0.0
448,Flin Flon,CA,2022-02-11 00:23:32,54.7682,-101.865,-2.36,71,75,13.8
449,Derzhavinsk,KZ,2022-02-11 00:23:33,51.1,66.3167,6.26,96,88,12.57
450,Sasovo,RU,2022-02-11 00:23:38,54.3537,41.9199,30.9,91,99,9.6
451,Pangoa,PE,2022-02-11 00:23:38,-12.1167,-73.0,70.52,82,100,2.33
452,Taujica,HN,2022-02-11 00:23:38,15.7,-85.9167,76.51,93,56,2.01
453,Fengcheng,CN,2022-02-11 00:23:39,40.4536,124.0717,27.19,85,32,0.51
454,Ternate,ID,2022-02-11 00:23:39,0.8,127.4,81.54,79,37,4.59
455,Yerbogachen,RU,2022-02-11 00:23:40,61.2767,108.0108,-16.55,99,93,2.77
456,Vancouver,CA,2022-02-11 00:23:14,49.2497,-123.1193,49.24,94,100,6.91
457,Malanje,AO,2022-02-11 00:23:40,-9.5402,16.341,61.32,78,89,2.1
458,San Juan,AR,2022-02-11 00:23:06,-31.5375,-68.5364,79.47,44,67,20.51
459,Najran,SA,2022-02-11 00:23:41,17.4924,44.1277,57.85,28,22,0.34
460,Chapais,CA,2022-02-11 00:24:41,49.7834,-74.8492,8.38,91,100,9.91
461,Kayerkan,RU,2022-02-11 00:24:42,69.3497,87.7602,-13.14,88,27,9.31
462,Riihimaki,FI,2022-02-11 00:24:42,60.7377,24.7773,29.14,91,70,7.85
463,Santa Cruz,BO,2022-02-11 00:20:31,-17.8,-63.1667,78.26,73,8,5.75
464,Shingu,JP,2022-02-11 00:24:43,33.7333,135.9833,45.91,68,5,5.01
465,Cabo San Lucas,MX,2022-02-11 00:24:43,22.8909,-109.9124,74.61,55,40,8.05
466,Eatonton,US,2022-02-11 00:24:43,33.3268,-83.3885,55.81,46,44,4.65
467,Dakoro,NE,2022-02-11 00:24:44,14.5106,6.765,63.84,11,11,12.08
468,Forestville,US,2022-02-11 00:24:44,38.8451,-76.875,50.18,51,20,0.0
469,Marathon,US,2022-02-11 00:24:45,44.9,-89.7668,25.48,74,100,12.66
470,Gambela,ET,2022-02-11 00:24:45,8.25,34.5833,79.74,35,62,2.62
471,Sola,VU,2022-02-11 00:24:45,-13.8833,167.55,81.7,78,100,20.38
472,Grindavik,IS,2022-02-11 00:24:46,63.8424,-22.4338,32.47,64,75,9.22
473,Rovinj,HR,2022-02-11 00:24:46,45.08,13.64,49.19,88,4,7.25
474,Banfora,BF,2022-02-11 00:24:46,10.6333,-4.7667,78.44,13,0,5.77
475,Havre-Saint-Pierre,CA,2022-02-11 00:24:47,50.2334,-63.5986,28.99,100,100,6.91
476,Nioaque,BR,2022-02-11 00:24:47,-21.1353,-55.83,77.79,56,8,5.66
477,Kaitangata,NZ,2022-02-11 00:24:48,-46.2817,169.8464,65.93,77,90,3.49
478,Novochernorechenskiy,RU,2022-02-11 00:24:48,56.2669,91.0828,-21.41,100,19,2.55
479,Payo,ID,2022-02-11 00:24:48,-3.7508,103.6372,70.74,89,100,1.99
480,Salalah,OM,2022-02-11 00:24:49,17.0151,54.0924,68.09,68,20,3.44
481,Handan,CN,2022-02-11 00:24:49,36.6006,114.4678,37.63,61,99,4.47
482,Saint-Paul,RE,2022-02-11 00:24:50,-21.0096,55.2707,75.31,82,20,6.11
483,Gat,IL,2022-02-11 00:24:02,31.61,34.7642,51.4,100,69,6.42
484,Vuktyl,RU,2022-02-11 00:22:25,63.8567,57.3094,24.17,75,100,13.62
485,Tselinnoye,RU,2022-02-11 00:24:50,53.0833,85.6667,-20.24,100,65,2.53
486,Havoysund,NO,2022-02-11 00:24:51,70.9963,24.6622,29.28,75,100,24.0
487,Turayf,SA,2022-02-11 00:24:51,31.6725,38.6637,37.65,100,0,9.22
488,Bara,NG,2022-02-11 00:24:52,10.3744,10.7288,68.16,17,21,9.66
489,Temirtau,KZ,2022-02-11 00:24:52,50.0544,72.9483,-10.75,100,72,6.89
490,Rundu,NA,2022-02-11 00:24:52,-17.9333,19.7667,67.51,86,47,4.07
491,Usinsk,RU,2022-02-11 00:24:15,65.9939,57.5281,25.27,89,100,20.13
492,Balikpapan,ID,2022-02-11 00:21:37,-1.2675,116.8289,77.99,89,20,2.3
493,Katherine,AU,2022-02-11 00:24:53,-14.4667,132.2667,86.32,66,8,1.14
494,Palana,RU,2022-02-11 00:24:53,59.1167,159.9667,-1.66,83,68,2.73
495,Kozhevnikovo,RU,2022-02-11 00:24:53,56.2589,83.9714,-14.75,96,17,6.04
496,Mustasaari,FI,2022-02-11 00:24:54,63.1142,21.6822,30.15,80,0,6.91
497,Camopi,GF,2022-02-11 00:24:54,3.1655,-52.3158,71.55,99,100,2.68
498,Basco,PH,2022-02-11 00:24:55,20.4487,121.9702,75.06,79,53,16.62
499,Ayan,RU,2022-02-11 00:24:55,56.45,138.1667,11.26,92,100,8.79
500,Bilma,NE,2022-02-11 00:24:55,18.6853,12.9164,61.11,22,0,7.36
501,Buchanan,LR,2022-02-11 00:24:56,5.8808,-10.0467,78.51,91,43,6.26
502,Arvika,SE,2022-02-11 00:24:56,59.6553,12.5852,30.81,76,21,3.51
503,Mandera,KE,2022-02-11 00:24:57,3.9366,41.867,78.51,33,2,5.88
504,Mount Isa,AU,2022-02-11 00:24:57,-20.7333,139.5,89.37,23,23,10.36
505,Oskarshamn,SE,2022-02-11 00:24:57,57.2645,16.4484,35.37,72,29,11.43
506,Huaicheng,CN,2022-02-11 00:22:13,23.9051,112.1931,54.84,97,100,0.87
507,Petropavlovsk-Kamchatskiy,RU,2022-02-11 00:24:58,53.0452,158.6483,12.79,73,0,4.47
508,Khani,GE,2022-02-11 00:25:58,41.9563,42.9566,31.57,89,93,4.81
509,La Primavera,CO,2022-02-11 00:25:59,5.4906,-70.4092,82.89,52,27,5.95
510,Gotsu,JP,2022-02-11 00:25:59,35.0,132.2167,39.34,83,100,1.48
511,Onega,RU,2022-02-11 00:25:59,63.9061,38.1404,17.06,98,74,5.91
512,Porto Nacional,BR,2022-02-11 00:26:00,-10.7081,-48.4172,75.2,95,99,2.3
513,Hida,RO,2022-02-11 00:26:00,47.0667,23.2833,34.34,94,89,3.85
514,Mandiana,GN,2022-02-11 00:26:00,10.6333,-8.6833,74.86,16,0,5.59
515,Virginia Beach,US,2022-02-11 00:25:42,36.8529,-75.978,59.02,44,10,10.42
516,Jiwani,PK,2022-02-11 00:24:08,25.05,61.7417,69.33,59,0,8.05
517,Key West,US,2022-02-11 00:22:56,24.5557,-81.7826,71.6,69,100,10.36
518,Constitucion,CL,2022-02-11 00:26:01,-35.3333,-72.4167,59.25,78,100,5.91
519,Ulaanbaatar,MN,2022-02-11 00:24:45,47.9077,106.8832,-27.27,68,0,2.24
520,Den Helder,NL,2022-02-11 00:26:02,52.9599,4.7593,43.95,82,75,28.99
521,Champasak,LA,2022-02-11 00:26:02,14.75,106.0,76.08,79,94,1.32
522,Pozo Colorado,PY,2022-02-11 00:26:02,-23.4923,-58.7972,84.63,26,1,4.14
523,Rafaela,AR,2022-02-11 00:26:03,-31.2503,-61.4867,83.98,30,14,1.01
524,Caribou,US,2022-02-11 00:22:29,46.8606,-68.012,34.23,89,100,8.05
525,Leh,IN,2022-02-11 00:26:03,34.1667,77.5833,-11.58,86,85,3.87
526,Portree,GB,2022-02-11 00:26:04,57.4129,-6.1942,42.85,81,10,4.03
527,Noumea,NC,2022-02-11 00:26:04,-22.2763,166.4572,81.0,99,100,22.32
528,Mosquera,CO,2022-02-11 00:24:45,4.7059,-74.2302,55.49,88,75,6.91
529,Puerto Del Rosario,ES,2022-02-11 00:26:04,28.5004,-13.8627,67.68,48,28,2.3
530,Sao Raimundo Das Mangabeiras,BR,2022-02-11 00:26:05,-7.0219,-45.4811,73.94,91,93,4.9
531,Los Alamos,US,2022-02-11 00:26:05,35.8881,-106.307,46.8,45,0,0.0
532,Kloulklubed,PW,2022-02-11 00:26:06,7.0419,134.2556,82.9,76,100,16.17
533,Biggar,GB,2022-02-11 00:26:06,55.6167,-3.5167,33.91,90,10,2.73
534,Eyemouth,GB,2022-02-11 00:26:07,55.8713,-2.0901,37.44,67,34,14.34
535,Fare,PF,2022-02-11 00:26:07,-16.7,-151.0167,81.61,73,86,15.35
536,Lar,IN,2022-02-11 00:26:07,26.2039,83.9717,50.4,86,0,8.05
537,Taloqan,AF,2022-02-11 00:26:08,36.7361,69.5345,39.81,41,32,8.01
538,Henties Bay,NA,2022-02-11 00:26:08,-22.116,14.2845,69.85,83,67,6.11
539,Poum,NC,2022-02-11 00:26:09,-20.2333,164.0167,81.32,83,100,24.56
540,Rosetown,CA,2022-02-11 00:26:09,51.5501,-108.0014,37.38,75,62,28.77
541,Peace River,CA,2022-02-11 00:22:41,56.2501,-117.286,39.51,70,100,18.41
542,Tharad,IN,2022-02-11 00:26:10,24.3961,71.6267,58.87,35,0,8.7
543,Sri Aman,MY,2022-02-11 00:26:10,1.2376,111.4621,75.25,94,40,2.3
544,Gao,ML,2022-02-11 00:23:05,16.6362,1.637,68.97,8,0,11.56
545,Zhigansk,RU,2022-02-11 00:26:11,66.7697,123.3711,-26.72,97,100,11.86
546,Berlevag,NO,2022-02-11 00:26:11,70.8578,29.0864,22.93,76,94,13.42
547,Aketi,CD,2022-02-11 00:26:12,2.7388,23.7833,78.89,36,98,1.19
548,Gravdal,NO,2022-02-11 00:26:12,68.1214,13.5031,31.62,58,100,23.8
549,Roald,NO,2022-02-11 00:26:12,62.5833,6.1333,32.9,69,75,9.22
550,Cayenne,GF,2022-02-11 00:26:13,4.9333,-52.3333,77.09,89,100,5.75
551,Port-Cartier,CA,2022-02-11 00:26:13,50.0334,-66.8654,28.74,98,100,3.65
552,Mogadouro,PT,2022-02-11 00:26:13,41.3403,-6.7119,42.78,63,100,2.08
553,Venado Tuerto,AR,2022-02-11 00:26:14,-33.7456,-61.9688,75.88,28,0,7.09
554,Udala,ES,2022-02-11 00:27:14,43.0778,-2.5125,49.23,83,98,1.25
555,Tazovskiy,RU,2022-02-11 00:27:14,67.4667,78.7,1.45,83,20,16.17
556,Nemuro,JP,2022-02-11 00:27:15,43.3236,145.575,18.03,71,77,6.8
557,Parsons,US,2022-02-11 00:27:15,37.3403,-95.2611,53.06,49,26,9.35
558,Belturbet,IE,2022-02-11 00:27:16,54.1,-7.45,32.63,96,12,3.22
559,Afzalgarh,IN,2022-02-11 00:27:16,29.4,78.6833,47.77,81,0,4.32
560,Along,IN,2022-02-11 00:27:16,28.1667,94.7667,52.21,98,100,1.83
561,Macau,MO,2022-02-11 00:27:17,22.2006,113.5461,65.93,88,20,8.05
562,Matara,LK,2022-02-11 00:27:17,5.9485,80.5353,74.39,90,46,5.73
